label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
1,0.0,0.0,0.0,-0.09736573868068227,-0.06696367970057723,-0.06303298569715067,-0.13776305911093595,-0.18895463755685754,-0.10018702116750997,-0.09238556027252899,-0.2888042588077818,-0.13426129497137948,-0.03109806229506202,-0.36562689982142715,-0.16404567098130174,-0.13096562747746854,-0.48896906029904547,-0.05835390584475057,-0.14382442084271216,-0.720376888929092,-0.12262685998921802,-0.1520528195600652,-0.8665544843205988,-0.16630055334377516,-0.1566033268417679,-1.0,-0.19653451086987483,-0.047768834967511345,-0.4779497657180083,-0.0564143827010426,-0.05310469651066119,-0.5486814252225677,-0.14571539190584928,-0.05436150913625718,-0.3656036710334125,-0.16817736874576442,-0.059332101060467914,-0.28860294264498837,-0.16487353453933384,0.029763328761522753,-0.44304697543051763,-0.0631862503773299,0.03116393864625696,-0.4935271876064461,-0.14402947658313905,0.016387233974302445,-0.31650096285784396,-0.12629421243771358,0.0024896590413356285,-0.2613778198627154,-0.09505307494240003,0.09683737593107958,-0.38883467131357136,-0.0764796847849783,0.1070554616810723,-0.4208373044011609,-0.12817927774655719,0.08086014850078145,-0.2921018863803778,-0.11137449401732769,0.060509395030796886,-0.247946418437365,-0.08566007973705539
1,0.0,0.0,0.0,-0.08984625241224878,-0.054520842108791996,-0.07138429838548663,-0.1391095484543449,-0.17515895155760575,-0.11742670491967375,-0.10068267765589482,-0.27796617745521685,-0.16039970046005939,-0.04245458515839593,-0.3572289240772925,-0.19989736604578612,-0.13815039146952474,-0.49309931558406606,-0.07220520794567435,-0.1561398308096744,-0.7227118130581308,-0.13515197256016928,-0.168054112595097,-0.8690970483728632,-0.17339759683323538,-0.17389423012752442,-1.0,-0.20012340427114084,-0.054583420117898705,-0.4908931924376214,-0.07166170893478559,-0.06430325005222594,-0.5653079437133157,-0.16308430015480535,-0.06863814297274722,-0.3865729196769659,-0.18183729364029802,-0.06910524311215091,-0.30885761299040004,-0.17473943883059134,0.02339933305996842,-0.4528925722448526,-0.08038956412629261,0.019844802812533854,-0.48922096897204753,-0.16450678583651607,0.004066204802055141,-0.3161450953088532,-0.14632439763495406,-0.0060334388819892355,-0.26117428751553196,-0.11381970040418615,0.09419529988244894,-0.3886633231716497,-0.09637507930378787,0.09434665423383999,-0.4144684330261651,-0.14837094065004075,0.06824951367015988,-0.2934259256097709,-0.13160116719422918,0.04977385313226837,-0.2509196887613186,-0.10633862513022888
1,0.0,0.0,0.0,-0.08983540785681805,-0.050607224301156536,-0.06815089616636638,-0.14000920198078692,-0.17173707388999732,-0.1108615453121615,-0.10532940509964918,-0.27926825046269865,-0.15095187170845076,-0.049031559417674384,-0.3576121924165745,-0.18777742627704094,-0.12984371679772536,-0.48879094266720674,-0.066919808579584,-0.1442781772737988,-0.7206040326010936,-0.12703157680221566,-0.15394184744505574,-0.8695542764560312,-0.16352050579906152,-0.15779207266849002,-1.0,-0.18905364754883494,-0.04793630105573217,-0.47874424402155674,-0.06736555628456327,-0.058950663461346725,-0.5606756984397615,-0.15738269164017113,-0.06527008278479685,-0.3829107888637193,-0.17558906814064634,-0.06431648746129193,-0.301119712974536,-0.16749560368785407,0.028858155539899493,-0.4362455771588291,-0.07681793230279693,0.020629343553298027,-0.48514428160263223,-0.15952462638293344,0.00443889753859859,-0.31507866029827286,-0.141165729681101,-0.0023378071369055827,-0.259392241098258,-0.10809371806473184,0.09915030313810544,-0.36973355727021934,-0.09318246757279532,0.09473575011129357,-0.4064848396693697,-0.14428020626125249,0.06922637178571397,-0.2913852112840605,-0.12723846692295587,0.054678262809892485,-0.25107791748482783,-0.10150724311700832
1,0.0,0.0,0.0,-0.08826360410143973,-0.04689424327438453,-0.06749155547667524,-0.1440047146184359,-0.16501164525645534,-0.11370994298903961,-0.11656474180951923,-0.27093187624151016,-0.15761057780367219,-0.05510466632362479,-0.3506938114468773,-0.19835881352946727,-0.12552757030715633,-0.4878051787442043,-0.07272246851348506,-0.13921441620557318,-0.725037249501565,-0.13473673199198216,-0.1463230852675925,-0.8714238693304636,-0.17176361846341115,-0.15020986240708833,-1.0,-0.19783649962393676,-0.04331714371804619,-0.48374079778780105,-0.07326305394571202,-0.06300150572638039,-0.5578152606598452,-0.16240084570041516,-0.06873365365900787,-0.37979178607370023,-0.17882765770030554,-0.06649657795284808,-0.2966891902077678,-0.17113567300938837,0.03382101551177089,-0.4433123099646788,-0.08253069270540753,0.02031873110556301,-0.4777979665644641,-0.16408158202753037,0.0021552925052470942,-0.3094074544655245,-0.1432770037795304,-0.005049319237245925,-0.2519504835675883,-0.10981234788509468,0.10621501670177749,-0.37549401783349834,-0.0986052418770383,0.09700232221568024,-0.410318281297958,-0.14740807771563316,0.06823233484386092,-0.2921946540274595,-0.12791390742360062,0.05322536160533832,-0.2458888836062095,-0.10132926330594584
1,0.0,0.0,0.0,-0.08611208926287207,-0.046643350286470056,-0.0690550029324125,-0.1412561867883429,-0.1606840905572383,-0.11488852112350154,-0.11583250056853456,-0.2572651579998629,-0.1577438955512052,-0.060126228631865425,-0.3271048421149299,-0.1980373741729099,-0.12443488596267249,-0.49007188200294177,-0.07617902009672659,-0.13899234890554385,-0.7238373429626902,-0.13713207481038217,-0.14579639668540478,-0.8719469074047244,-0.1752028392900187,-0.14893737557004702,-1.0,-0.20231908312106978,-0.03942120855708878,-0.49242867101907145,-0.07581436684385576,-0.05561704381268423,-0.5473807853626165,-0.16584710295478158,-0.06140731614771536,-0.3742331764188311,-0.18518486335989462,-0.06076795134274986,-0.2850364498127481,-0.17939018546380445,0.03973567874648758,-0.4539655168669387,-0.08384828749225506,0.02514719072573552,-0.46916383381851384,-0.1651707252319044,0.00803313726518282,-0.3062356373280086,-0.14830043580826038,0.00021593454204968417,-0.24361275862892734,-0.11765558576952556,0.11216359895867428,-0.38790729334428314,-0.09876483468651766,0.10097818968050065,-0.4039035752989499,-0.14905378674935957,0.07387232373800066,-0.2896132693017093,-0.1328690894967233,0.05937058183500305,-0.2438628207566458,-0.1082463622000221
1,0.0,0.0,0.0,-0.08948503437194492,-0.042412786703434166,-0.07170536312049246,-0.14613581691821004,-0.1577286245313815,-0.11774225629935214,-0.12121384555071657,-0.2610361495153923,-0.16012519840883996,-0.0640407242441699,-0.3371143230206396,-0.19946513591371548,-0.13086833433640221,-0.48882465872259345,-0.07634595234102669,-0.14665728407626943,-0.7228672251603172,-0.13680468717429198,-0.15444903439859103,-0.8699580068275092,-0.17310212591513058,-0.15754048296599762,-1.0,-0.1989512952751,-0.04586881402891092,-0.49261587935979323,-0.07471358145784522,-0.062309597716352375,-0.5479328614769436,-0.16475622335141848,-0.06716330146236799,-0.37339613517878084,-0.1825484574129734,-0.0647550645225335,-0.2909204013628621,-0.17541845551350313,0.03333156315072499,-0.45725236240000156,-0.08211067496326936,0.01701330183279893,-0.46917588079918204,-0.16513809407500335,0.0005132491942504386,-0.30452113146668924,-0.14823534564549048,-0.005551981640570793,-0.25248934263947176,-0.11713535655919545,0.10669718602600002,-0.3969602747987486,-0.0964931388744237,0.09332942274469656,-0.4190035930556463,-0.14751446835046067,0.06615523123513568,-0.2981027772172891,-0.1312153200241206,0.05208657525261056,-0.25353240147019374,-0.10665381843279283
1,0.0,0.0,0.0,-0.09012435418997908,-0.042349603817232365,-0.06870546351441875,-0.14820615507558912,-0.15733652953605565,-0.11388958641975616,-0.1238229152510085,-0.25727860874620584,-0.15621968075803444,-0.06923462201178786,-0.3350326269431672,-0.1960995541873209,-0.13181880965466589,-0.4835837527897013,-0.07465920128074165,-0.14923921668686296,-0.7197979231303704,-0.1346903769654349,-0.15839722829063838,-0.8690888360808334,-0.17109773278853474,-0.16400621120119846,-1.0,-0.19689294994646292,-0.04707210068013899,-0.4901235152052715,-0.07436052889384434,-0.06635604080402126,-0.5506544111564238,-0.163429119533403,-0.06884289018140514,-0.3761305396047358,-0.18170498251708309,-0.06528941980444376,-0.2880322101034857,-0.17506676277847494,0.03224514343523152,-0.4576501185775335,-0.08255248199410566,0.013654969636464842,-0.47201575761336984,-0.16464256285680895,-1.8507015608631894e-05,-0.3058311472949313,-0.14743992170827344,-0.004781719312854251,-0.24559438951185217,-0.11612106982676695,0.10576697730281098,-0.39916461799144715,-0.09733388113558988,0.08959431326294787,-0.4222184371948077,-0.14689379510017572,0.06458294532861027,-0.3009704647154802,-0.12888318391770637,0.05263086788834767,-0.2514530937530247,-0.10300291160054349
1,0.0,0.0,0.0,-0.08935608005727913,-0.04207971063669926,-0.06766626502182725,-0.14899433374866736,-0.15887004494565196,-0.11102071471829181,-0.1263172939459533,-0.2625322588989649,-0.1515372001462209,-0.07107323547032889,-0.335837082526331,-0.1896847555541095,-0.1310678087918395,-0.49410230219452944,-0.07128062333818723,-0.14896679093603257,-0.7240553838816731,-0.12955443772866168,-0.15780220265579709,-0.8716869687385355,-0.16486933272044785,-0.16215049318383623,-1.0,-0.1899234599302778,-0.045971807822133975,-0.5032473844563502,-0.07050502796989577,-0.06513577427995086,-0.5510304423760316,-0.15646882139185328,-0.06868408257434482,-0.3744543390413538,-0.1727510435360513,-0.06588402068986308,-0.2890944481505932,-0.1651230956951907,0.03388125747579551,-0.47128804459553564,-0.07834122180628576,0.014669029062505931,-0.4746073257182005,-0.15806991796799633,-0.00015471120430451978,-0.3049557584267049,-0.1398888856360841,-0.004976812549696477,-0.24494530456457606,-0.1083925860501816,0.10708062438811843,-0.4117032636620105,-0.09291165659439655,0.0906632470569202,-0.42350424227551275,-0.14175995140273764,0.0652684016074581,-0.29800467210467657,-0.12418645830785725,0.05395984381984569,-0.2498095885959853,-0.09871835145812104
1,0.0,0.0,0.0,-0.08812564265527692,-0.04328528682929463,-0.06608603841226272,-0.14465613853446763,-0.15438406200703247,-0.11114512794500496,-0.12131997123153247,-0.25598239738506223,-0.15426212659140914,-0.06673908827484773,-0.3316188033481494,-0.19481047345174213,-0.1270913345710867,-0.4835079588703094,-0.07329132271835442,-0.14549712380196514,-0.7213066138252121,-0.13375342626766193,-0.15534675907125126,-0.8702822237078888,-0.1708231480363481,-0.16091312761815513,-1.0,-0.1969338345977656,-0.04267116740827456,-0.4888285560835294,-0.07373438146060696,-0.06339948956420195,-0.5482517150705832,-0.1609830736302816,-0.06815675268477998,-0.3787255934639406,-0.17952623655659647,-0.06511506985423066,-0.2945364933669851,-0.17399366311264008,0.03650933779700536,-0.45411832870303354,-0.08220064168401174,0.020238509402421646,-0.47515988883326393,-0.16195713869987943,0.003626023020087327,-0.3132199337727191,-0.14431183195927624,-0.002511464231837619,-0.24872985708378412,-0.11338700363623683,0.10969705068839142,-0.3906638525910742,-0.09720335054377176,0.09761768001622659,-0.4158934106159995,-0.14569082043786458,0.07026588837842014,-0.3013826274759624,-0.12786515473148546,0.05685324837973488,-0.25025947163364476,-0.10212813728709585
1,0.0,0.0,0.0,-0.08673635501865325,-0.05073282394130531,-0.06134668325695138,-0.1401618706342227,-0.16505272561938644,-0.10541885006925647,-0.1053807215120043,-0.26343274673856115,-0.14761239685842123,-0.04717381281925588,-0.33620879465702636,-0.18645882572093744,-0.12215973264522723,-0.4870378907989314,-0.07443487853091683,-0.13681118339199322,-0.7216496867599683,-0.1395096935581203,-0.14554464683050053,-0.8679780311419371,-0.1796892928276459,-0.15079172695964893,-1.0,-0.20811347538143968,-0.03925626388502558,-0.4778706468859956,-0.07720362766458187,-0.05031567958123672,-0.5334614645205996,-0.16292594012668893,-0.05857997976477403,-0.3511584539611985,-0.177303329511892,-0.060728397369234396,-0.289782862083322,-0.1713194960905466,0.03880199864291518,-0.4361224420499889,-0.08797655146975038,0.03632545230522229,-0.47465702136207444,-0.1660113030711471,0.0142519357019146,-0.3009624550832672,-0.141144533206773,0.003376386314412257,-0.25275918957541343,-0.10818640425814006,0.11100434891617887,-0.36929864686935954,-0.10535593700245148,0.1104520050894095,-0.39578396168082114,-0.15524571964106462,0.0781439261018834,-0.26843587190713375,-0.13463838476582835,0.059308120143286604,-0.2273569602988442,-0.10805518535425018
1,0.0,0.0,0.0,-0.08564641699074244,-0.05867085125022953,-0.07240134369946344,-0.13494672609004155,-0.17542642850307305,-0.12240941333706257,-0.09658742161289903,-0.2732719114367611,-0.16888902577309076,-0.0359803547929419,-0.34946757180920374,-0.21170035755275068,-0.12668214868068653,-0.4933336492166622,-0.08109826309704408,-0.1404143680402679,-0.723075096846533,-0.1495534061408921,-0.1474141684990076,-0.8686825121952417,-0.19134851700070601,-0.15019269815787165,-1.0,-0.2204114932546742,-0.04149052906540134,-0.48931496658321255,-0.08007185214166304,-0.04814136550020529,-0.5391524017050984,-0.17232366624780618,-0.057029501575281555,-0.35467218492456765,-0.18869483276576518,-0.06297308269856641,-0.29130561606358757,-0.18152254011130242,0.03813967850912023,-0.45018149922331874,-0.08841318515811813,0.03828269655171685,-0.463568734191454,-0.1723103127153507,0.016243491824062685,-0.2908932266468481,-0.15035763390346749,0.00054620455920378,-0.2512555895959224,-0.11731923020121537,0.10986049087398761,-0.38666146578445676,-0.10427434467254576,0.11431519199208401,-0.3908015272088406,-0.1574148436699582,0.08469615537032439,-0.26381058391966067,-0.13921864256495106,0.06331259509533925,-0.23111653501855844,-0.11348385161660028
1,0.0,0.0,0.0,-0.0851392615006506,-0.05094106181441549,-0.06978218449156748,-0.1357738235136141,-0.1702365469344897,-0.11668966296874284,-0.09362786540212731,-0.2715174689673608,-0.1597141379341483,-0.032837082253531095,-0.35010101267261184,-0.1988284429244258,-0.13359206155579076,-0.4902582304293574,-0.07970390471549366,-0.14795048438580352,-0.7232540269236728,-0.14716271958085822,-0.15666262947148343,-0.8671756161276271,-0.18771444095664244,-0.1609398416521184,-1.0,-0.2164082649794337,-0.04808544737576621,-0.4904727057766457,-0.07903685161235392,-0.052551179288412526,-0.5376520662191082,-0.1693020677037177,-0.059256172919041145,-0.3495360744243116,-0.18390888515098294,-0.06362677563885431,-0.29166225535047374,-0.17655962719904864,0.03096815376404545,-0.4538652288828871,-0.0874580904465494,0.033776327795824936,-0.4652840851406276,-0.16890039213835253,0.012745821565080135,-0.2870910865126116,-0.14434235944980098,-0.001397256590816866,-0.2525743406388869,-0.11083431988425328,0.10218315909022464,-0.3915902564607283,-0.10337879448950904,0.10706778234415842,-0.389019160273751,-0.1554929197154176,0.07976992644563619,-0.25762947614054904,-0.136778921100752,0.060886657478710034,-0.23027970901147293,-0.11133194739819899
